(written by ASE)

9029 atoms
6 atom types

0.0                      45  xlo xhi
0.0                      45  ylo yhi
0.0                      45  zlo zhi

Atoms # atomic

     1   4      20.106086000000001      26.510636000000002               19.959384
     2   1      19.898199999999999                27.86844               20.489666
     3   5      19.346412999999998               25.225773                17.65305
     4   1      22.261642999999999      23.738112000000001      17.874935000000001
     5   1      21.103065000000001      25.784911000000001      20.788170999999998
     6   1      21.082090999999998      28.778428000000002      20.202840999999999
     7   4      21.402653000000001      28.808904999999999               18.767305
     8   1      22.758576999999999      29.344692999999999      18.479659000000002
     9   1               23.880972      28.977748999999999      19.446193000000001
    10   1      18.832415000000001      25.755618999999999               19.908949
    11   4      23.957813999999999      27.577784999999999      19.845299000000001
    12   1               24.084042               26.660038      18.715654000000001
    13   1      23.732870999999999      25.220877000000002      19.081520999999999
    14   4      22.304607000000001      24.846965000000001      18.860662999999999
    15   1               21.592934      24.522241000000001      20.110673999999999
    16   1               20.429278               29.672362      18.048767999999999
    17   1      20.399422000000001               29.392789      16.540738999999999
    18   5               20.511346      28.128858000000001      16.270174000000001
    19   1      18.759872000000001      24.789681000000002      18.721924999999999
    20   1               22.739563               24.281862      16.521243999999999
    21   5      23.487158000000001      23.654419000000001      15.807620999999999
    22   1               25.030859               27.339717               20.825533
    23   1      24.573433999999999      26.773185999999999      22.168527999999998
    24   5      24.995733999999999               25.701791               22.587888
    25   2      17.141818000000001      21.984491999999999               23.141251
    26   2      18.012574999999998               26.464748      19.763027999999998
    27   2      19.714708999999999      27.845414000000002               21.573045
    28   2      20.861523999999999      29.787051000000002      20.581662999999999
    29   2      23.013148000000001               29.041535      17.460470000000001
    30   2               22.716749               30.440904      18.463280000000001
    31   2      24.815573000000001      29.326308999999998               18.976322
    32   2               23.771881      29.574228999999999               20.359558
    33   2      24.345618000000002      24.557666999999999      18.469401000000001
    34   2      24.004297000000001      25.028469000000001      20.123785999999999
    35   2      23.435178000000001      26.992705000000001               17.902428
    36   2      25.099920000000001      26.684394999999999               18.288321
    37   2      21.223673999999999      23.412472000000001      17.767268000000001
    38   2               22.876355      22.889296999999999      18.185517000000001
    39   2      20.751964000000001      23.867108999999999      19.873515999999999
    40   2      22.230817999999999      23.969252999999998      20.807991999999999
    41   3               20.987371      26.530187000000002      17.561665999999999
    42   5      18.165711000000002      23.731200999999999               18.824005
    43   2               21.950353      26.450286999999999      20.951547000000001
    44   2      18.992761000000002               28.265677      20.030457999999999
    45   5               20.241443      30.295977000000001      15.750773000000001
    46   2               14.417235               22.358117      17.737404000000002
    47   2      19.585940000000001      20.685725999999999      20.012568999999999
    48   2      21.951899000000001      28.395638000000002      20.730101000000001
    49   5      22.268260999999999      25.475815999999998      16.279261999999999
    50   2      18.384004999999998               17.088054               20.000384
    51   2      20.633859999999999               30.730774      18.237667999999999
    52   2      19.425823000000001               29.453014      18.422066999999998
    53   2      25.573588000000001      28.269168000000001               21.034457
    54   4                23.69444      27.548500000000001               22.856026
    55   1      23.462046999999998               27.503003      24.304404000000002
    56   2               23.534564               28.458589                22.45234
    57   2               27.143324      27.610067000000001      23.811254000000002
    58   2      24.244101000000001      30.260045000000002      25.512875999999999
    59   1      24.775048999999999      27.621576999999998      25.117215000000002
    60   1      25.606318000000002      28.802994999999999      24.715561999999998
    61   2      24.482413999999999               27.691226      26.168189000000002
    62   2               25.344472               26.699911               24.990669
    63   2      27.754511999999998      31.850639999999999      23.634315000000001
    64   1      26.813054999999999      28.617851999999999               24.040084
    65   1      25.179054000000001      30.105284000000001      24.983211000000001
    66   2      28.529323000000002      29.546334999999999      23.146526000000001
    67   1      25.946619999999999      31.195993000000001      24.594321999999998
    68   2      25.604285999999998      32.200012000000001               24.811601
    69   1      27.588560999999999      29.709267000000001      23.659231999999999
    70   1      27.155218000000001      31.000478999999999               23.934448
